name,target,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
E-374,-4.66,15.120955864630139,12.511308339366304,12.511308339366304,9.413591357920934,6.847094776993208,6.847094776993208,5.5302009072760905,5.5302009072760905,2.462413871261005,2.462413871261005,1.4793257107336164,1.4793257107336164,11.938610575903699,9.589074368143644,0.0,22.96271507571678,13.213763929025836,0.0,0.0,24.26546827384644,27.694948798762496,0.0,9.473725907600098,0.5,-1.8399999999999999,20,16.215066079295156,7.677258014999342,5.034776863662885,119.63095892256433,3.3122000000000025,76.68300000000005,278.348,0,4,0,0,0,1,0,1,4,0,4,6,0,0,0,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,39.827682935685715,23.96854622924601,0.0,24.340666912419827,1,19.06280027574374,11.938610575903699,0.0,0.0,11.835812092322787,27.694948798762496,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,11.835812092322787,48.41092615030013,24.26546827384644,0.0,0.0,0.0,52.60000000000001,10.31841506046863,0.0,23.96506078357269,0.0,0.5035298563869997,-0.4818487106861935,6.5552003023431595,0.0,8.472976041248048,0.0
E-375,-6.96,20.777810114122516,18.168162588858685,18.168162588858685,13.565610567764073,10.999113986836347,10.999113986836347,7.575511645914164,7.575511645914164,5.353703916342759,5.353703916342759,3.1779104149753334,3.1779104149753334,11.938610575903699,9.589074368143644,0.0,0.0,36.17647900474261,51.36657298340809,0.0,24.26546827384644,0.0,27.694948798762496,9.473725907600098,0.6666666666666666,-1.8399999999999999,28,24.198226299694188,14.19947922081137,8.450621957950466,170.55049583773723,6.433000000000008,113.61900000000009,390.56400000000025,0,4,0,0,0,1,0,1,4,0,4,14,0,0,0,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,78.35261267324178,36.81018947509803,0.0,24.340666912419827,1,19.06280027574374,11.938610575903699,0.0,0.0,11.835812092322787,79.06152178217057,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,11.835812092322787,99.7774991337082,24.26546827384644,0.0,0.0,0.0,52.60000000000001,11.044333203973355,0.0,25.13956445120136,0.0,0.5823171243806167,-0.15293555838337414,6.774134486745417,8.609120099155762,9.3367995262602,0.0
E-376,-5.64,16.493353063746348,13.157572709308278,13.157572709308278,11.21954535281284,7.692540893609758,7.692540893609758,5.096787536484155,5.096787536484155,3.3106936808271774,3.3106936808271774,2.0269378399914846,2.0269378399914846,11.938610575903699,9.589074368143644,0.0,17.73378494790691,6.606881964512918,18.405094737549014,0.0,24.26546827384644,37.255572541998674,0.0,9.473725907600098,0.2631578947368421,-2.6199999999999997,23,16.74543074186116,8.733290352322985,4.952694868054094,135.59322678543856,4.000500000000003,87.19400000000005,312.36500000000007,0,4,0,0,0,2,0,2,4,0,4,7,0,0,0,9.473725907600098,6.606881964512918,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,55.809128301847906,24.117007251546227,0.0,17.73378494790691,2,19.06280027574374,11.938610575903699,0.0,0.0,0.0,26.372262410055562,6.606881964512918,71.28765809124549,0.0,0.0,0.0,0.0,0.0,0.0,18.545492540416618,16.080607872113017,0.0,46.04480928877727,54.59730361615449,0.0,0.0,0.0,52.60000000000001,10.459264686782273,0.0,24.33226249104631,0.0,1.356896091706247,-1.0253650951121185,15.941668728932818,1.7365125426575434,2.532093887320258,0.0
E-377,0.48,4.121320343559642,3.5236033621142737,3.5236033621142737,2.414213562373095,1.393846850117352,1.393846850117352,0.6952013993873838,0.6952013993873838,0.2357022603955159,0.2357022603955159,0.11785113019775795,0.11785113019775795,0.0,0.0,0.0,0.0,6.792942306099827,0.0,0.0,14.219595082555067,0.0,9.473725907600098,0.0,1.0,-0.08,5,4.920000000000001,3.9200000000000004,3.92,31.696225715636526,0.23670000000000002,18.884999999999998,76.095,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219595082555067,0.0,0,9.473725907600098,0.0,0.0,0.0,0.0,0.0,21.012537388654895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.012537388654895,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,18.46,8.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,3.173611111111111
E-378,-0.39,4.121320343559642,3.822461852836958,3.822461852836958,2.414213562373095,1.9040302062452232,1.9040302062452232,0.9927992798267443,0.9927992798267443,0.408248290463863,0.408248290463863,0.2041241452319315,0.2041241452319315,0.0,0.0,0.0,0.0,0.0,13.027703587438928,0.0,7.109797541277533,0.0,6.923737199690624,4.736862953800049,1.0,-0.04,5,4.960000000000001,3.9600000000000004,3.9600000000000004,32.94762260052625,1.0428000000000002,22.166999999999994,74.123,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,13.716679505790452,0.0,0,4.736862953800049,0.0,0.0,0.0,0.0,13.344558822616634,13.716679505790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.716679505790452,4.736862953800049,0.0,13.344558822616634,0.0,0.0,0.0,0.0,9.23,4.690972222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.1215277777777777,2.975694444444444,1.7118055555555556
E-379,-0.06,4.284457050376173,3.985598559653489,3.985598559653489,2.270055610029662,1.7986510892386307,1.7986510892386307,1.2844570503761736,1.2844570503761736,0.4714045207910318,0.4714045207910318,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,0.0,0.0,7.109797541277533,13.847474399381248,0.0,4.736862953800049,1.0,-0.04,5,4.960000000000001,2.212525252525253,3.9600000000000004,32.94762260052625,1.0412,22.144999999999992,74.123,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,7.109797541277533,6.103966387748303,0,4.736862953800049,0.0,0.0,0.0,0.0,19.95144078712955,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,13.847474399381248,0.0,0.0,0.0,0.0,9.23,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.3842592592592591,4.0,1.699074074074074
E-380,-0.99,4.82842712474619,4.529568634023505,4.529568634023505,2.914213562373095,2.4040302062452232,2.4040302062452232,1.3463526704200182,1.3463526704200182,0.7020151031226116,0.7020151031226116,0.28867513459481287,0.28867513459481287,0.0,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,7.109797541277533,0.0,6.923737199690624,4.736862953800049,1.0,-0.04,6,5.959999999999999,4.960000000000001,3.9600000000000004,39.31256471492286,1.4329,26.78399999999999,88.15,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,13.716679505790452,0.0,0,4.736862953800049,0.0,0.0,0.0,0.0,19.765380445542643,13.716679505790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.716679505790452,4.736862953800049,0.0,19.765380445542643,0.0,0.0,0.0,0.0,9.23,4.782222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.4209722222222223,3.0650000000000004,1.7318055555555556
E-381,-0.66,4.82842712474619,4.529568634023505,4.529568634023505,2.914213562373095,2.4915638315627207,2.4915638315627207,1.1969234250586758,1.1969234250586758,0.5525858577612694,0.5525858577612694,0.28867513459481287,0.28867513459481287,0.0,0.0,0.0,0.0,0.0,19.634585551951844,0.0,0.0,6.923737199690624,6.923737199690624,4.736862953800049,1.0,-0.04,6,5.959999999999999,4.960000000000001,3.9600000000000004,39.31256471492286,1.4329,26.78399999999999,88.15,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,13.213763929025836,0.0,0,4.736862953800049,0.0,0.0,0.0,0.0,20.268296022307258,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,20.268296022307258,0.0,0.0,0.0,0.0,9.23,4.982638888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.1327777777777777,5.8845833333333335,0.0
E-382,-0.55,4.99156383156272,4.692705340840036,4.692705340840036,2.770055610029662,2.3861847145561277,2.3861847145561277,1.5040965912421371,1.5040965912421371,0.5000000000000001,0.5000000000000001,0.3333333333333334,0.3333333333333334,0.0,0.0,0.0,0.0,6.103966387748303,6.606881964512918,0.0,0.0,20.771211599071872,0.0,4.736862953800049,1.0,-0.04,6,5.959999999999999,3.1616129032258065,3.9600000000000004,39.31256471492286,1.4313,26.761999999999986,88.15,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,6.606881964512918,6.103966387748303,0,4.736862953800049,0.0,0.0,0.0,0.0,26.875177986820173,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,0.0,20.771211599071872,0.0,0.0,0.0,0.0,9.23,5.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3981481481481479,6.893518518518519,0.0
E-383,-0.03,4.242640687119286,3.9437821963966004,3.9437821963966004,3.0,2.5773502691896257,2.5773502691896257,1.6730326074756157,1.6730326074756157,1.0773502691896255,1.0773502691896255,0.6870870583764656,0.6870870583764656,0.0,0.0,0.0,0.0,0.0,13.213763929025836,19.26246486877803,0.0,0.0,0.0,4.736862953800049,1.0,-0.04,6,4.127785234899329,2.189674338993739,0.9767560019818928,38.30673356139363,1.1869,24.66999999999999,86.134,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,13.213763929025836,0.0,1,4.736862953800049,0.0,0.0,0.0,0.0,19.26246486877803,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,19.26246486877803,0.0,0.0,0.0,0.0,9.23,5.069444444444445,0.0,0.0,0.0,0.0,0.0,0.0,3.9305555555555554,2.0,0.0
E-384,-1.62,5.535533905932738,5.236675415210053,5.236675415210053,3.414213562373095,2.9915638315627207,2.9915638315627207,1.6123724356957942,1.6123724356957942,0.6969234250586758,0.6969234250586758,0.39073720721077854,0.39073720721077854,0.0,0.0,0.0,0.0,0.0,26.055407174877857,0.0,0.0,0.0,13.847474399381248,4.736862953800049,1.0,-0.04,7,6.96,5.959999999999999,5.960000000000001,45.67750682931947,1.823,31.400999999999982,102.17699999999999,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,13.213763929025836,0.0,0,4.736862953800049,0.0,0.0,0.0,0.0,26.689117645233267,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,26.689117645233267,0.0,0.0,0.0,0.0,9.23,5.131944444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.2777777777777777,6.090277777777777,0.0
E-385,-1.1,5.8618073195657985,5.562948828843115,5.562948828843115,3.125897657686229,2.780805597549535,2.780805597549535,2.2335923434492697,2.2335923434492697,0.5443310539518176,0.5443310539518176,0.5443310539518176,0.5443310539518176,0.0,0.0,0.0,0.0,12.207932775496605,0.0,0.0,0.0,27.694948798762496,0.0,4.736862953800049,1.0,-0.04,7,6.96,3.026851631655436,5.960000000000001,45.67750682931947,1.8197999999999999,31.356999999999978,102.17699999999998,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,12.207932775496605,0,4.736862953800049,0.0,0.0,0.0,0.0,39.9028815742591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.207932775496605,4.736862953800049,0.0,27.694948798762496,0.0,0.0,0.0,0.0,9.23,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999999996,8.166666666666666,0.0
E-386,-0.77,6.242640687119286,5.644923705673916,5.644923705673916,3.914213562373095,3.068914100752347,3.068914100752347,1.3938468501173518,1.3938468501173518,0.7802567583920093,0.7802567583920093,0.4065262647925708,0.4065262647925708,0.0,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,13.847474399381248,0.0,9.473725907600098,1.0,-0.08,8,7.919999999999998,6.92,5.92,50.791052058826345,1.0594000000000001,32.98599999999998,118.176,0,2,0,0,0,0,0,0,2,0,2,5,0,0,0,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,13.213763929025836,0,9.473725907600098,0.0,0.0,0.0,0.0,13.847474399381248,26.427527858051672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,9.473725907600098,0.0,13.847474399381248,0.0,0.0,0.0,0.0,18.46,10.02111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978888888888889,0.0
E-387,-0.43,6.405777393935816,5.8080604124904465,5.8080604124904465,3.808060412490447,3.0403186215433786,3.0403186215433786,1.4783131681789288,1.4783131681789288,0.8027494301546212,0.8027494301546212,0.5175286192537566,0.5175286192537566,0.0,0.0,0.0,6.290026729335213,0.0,13.213763929025836,0.0,0.0,20.771211599071872,0.0,9.473725907600098,1.0,-0.08,8,7.919999999999998,5.0645086705202305,4.088918918918919,50.791052058826345,1.4054,32.713999999999984,118.17599999999999,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,9.473725907600098,0.0,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,13.213763929025836,0.0,0,9.473725907600098,0.0,0.0,0.0,0.0,27.061238328407086,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.503790658361048,9.473725907600098,0.0,20.771211599071872,0.0,0.0,0.0,0.0,18.46,10.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.037037037037037646,7.250370370370371,0.0
E-388,-1.85,6.949747468305834,6.650888977583149,6.650888977583149,4.414213562373095,3.9915638315627207,3.9915638315627207,2.3194792168823417,2.3194792168823417,1.284457050376173,1.284457050376173,0.59486135244271,0.59486135244271,0.0,0.0,0.0,0.0,0.0,13.213763929025836,25.683286491704038,0.0,0.0,13.847474399381248,4.736862953800049,1.0,-0.04,9,8.960000000000003,7.960000000000003,7.9600000000000035,58.40739105811268,2.603200000000001,40.635000000000005,130.231,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.841643245852019,13.213763929025836,0.0,0,4.736862953800049,0.0,0.0,0.0,0.0,39.53076089108528,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,39.53076089108528,0.0,0.0,0.0,0.0,9.23,5.314444444444444,0.0,0.0,0.0,0.0,0.0,0.0,4.908411281179138,6.277144274376417,0.0
E-389,-0.85,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.6397324666407394,1.6397324666407394,0.6220084679281463,0.6220084679281463,0.2845177968644247,0.2845177968644247,0.11785113019775795,0.11785113019775795,0.0,0.0,0.0,0.0,0.0,6.606881964512918,6.26208044842079,0.0,6.923737199690624,11.315798637398547,0.0,0.5,-0.46,5,4.54,3.54,3.5400000000000005,32.258019568342,1.1664,21.822999999999993,72.10700000000001,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.923737199690624,0.0,12.868962412933708,0,4.736862953800049,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,12.841016132019288,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,4.736862953800049,0.0,6.923737199690624,12.841016132019288,0.0,0.0,0.0,9.23,4.597222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.4305555555555556,5.972222222222222,0.0
E-390,-3.96,8.932875131431278,7.181750982360123,7.181750982360123,6.449489742783179,4.229615495509782,4.229615495509782,2.7281671317862504,2.7281671317862504,1.722112590735371,1.722112590735371,1.1131559826150588,1.1131559826150588,0.0,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.0,60.6636706846161,0.0,4.736862953800049,0.0,-1.7599999999999993,13,7.866895638429664,3.7642110484220974,2.089799938442597,77.60204255506788,3.478900000000002,52.95800000000003,170.211,0,1,0,0,0,2,0,2,1,0,1,2,0,0,0,4.736862953800049,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,24.26546827384644,0.0,0.0,2,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,9.23,5.578333333333333,0.0,0.0,0.0,0.0,1.7383333333333337,19.516666666666666,0.0,0.0,0.0
E-391,-5.31,9.38046888862398,7.435298734444734,7.435298734444734,6.932652990377571,4.471197119306979,4.471197119306979,3.0975942512626204,3.0975942512626204,2.1381499280141782,2.1381499280141782,1.4745307807023682,1.4745307807023682,0.0,0.0,0.0,0.0,0.0,22.99804733313562,0.0,0.0,48.53093654769288,0.0,9.473725907600098,0.0,-1.9599999999999995,14,7.444412301848199,2.771028960043985,1.0435531063225354,81.70975663104552,3.584600000000001,53.032000000000025,184.19400000000002,0,2,0,1,1,2,0,2,2,0,2,0,0,0,0,9.473725907600098,0.0,22.99804733313562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,24.26546827384644,0.0,0.0,3,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,0.0,0.0,18.46,11.304814814814815,0.0,0.0,0.0,0.0,3.078518518518519,15.283333333333331,0.0,0.0,0.0
E-392,-4.85,10.673362107437434,9.02705044398087,9.02705044398087,7.237183443017882,5.050982700555702,5.050982700555702,3.7350757791741462,3.7350757791741462,2.214778314262209,2.214778314262209,1.493748800482899,1.493748800482899,0.0,0.0,0.0,0.0,0.0,11.49902366656781,11.126902983393991,0.0,36.39820241076966,25.980208536304467,4.736862953800049,0.14285714285714285,-1.7599999999999993,15,9.782071708117662,4.177379247150556,2.5948470576057137,90.33192678386109,4.095740000000002,62.43200000000004,198.26500000000001,0,1,0,0,0,2,0,2,1,0,1,2,0,0,0,4.736862953800049,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,49.23984565662168,0.0,0.0,2,4.736862953800049,0.0,0.0,0.0,0.0,13.847474399381248,0.0,59.65783953108687,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,0.0,0.0,13.847474399381248,11.126902983393991,48.53093654769288,0.0,0.0,0.0,9.23,5.74,0.0,0.0,0.0,2.416950113378685,1.778888888888889,16.113559145880572,0.0,4.117268518518518,0.0
E-393,-0.59,2.9915638315627207,2.6927053408400363,2.6927053408400363,1.893846850117352,1.5099759546438176,1.5099759546438176,1.1439505508593788,1.1439505508593788,0.5,0.5,0.09622504486493764,0.09622504486493764,0.0,0.0,0.0,0.0,6.103966387748303,6.606881964512918,0.0,0.0,0.0,6.923737199690624,4.736862953800049,1.0,-0.04,4,2.212525252525253,0.4622112382934443,0.20616508400292186,25.576849332600418,0.4051,15.414000000000001,58.07999999999999,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,12.71084835226122,1,4.736862953800049,0.0,0.0,0.0,0.0,13.027703587438927,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,0.0,6.923737199690624,0.0,0.0,0.0,0.0,12.53,4.708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,3.0416666666666665,0.0
E-394,0.56,3.5355339059327378,3.236675415210053,3.236675415210053,2.5,2.0773502691896253,2.0773502691896253,1.319479216882342,1.319479216882342,0.8273502691896256,0.8273502691896256,0.5103103630798287,0.5103103630798287,0.0,0.0,0.0,0.0,0.0,13.213763929025836,12.841643245852019,0.0,0.0,0.0,4.736862953800049,1.0,-0.04,5,3.1616129032258065,1.4103121748178982,0.6183636836628511,31.941791446997026,0.7968000000000001,20.052999999999997,72.107,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,1,4.736862953800049,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,12.841643245852019,0.0,0.0,0.0,0.0,9.23,4.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,2.0,0.0
E-395,0.11,4.405777393935816,4.106918903213131,4.106918903213131,2.8938468501173515,2.5099759546438176,2.5099759546438176,1.8236365546127302,1.8236365546127302,1.1573569043840912,1.1573569043840912,0.738641942096356,0.738641942096356,0.0,0.0,0.0,0.0,6.103966387748303,6.606881964512918,12.841643245852019,0.0,0.0,6.923737199690624,4.736862953800049,1.0,-0.04,6,4.127785234899329,1.6056599286563615,0.716242568370987,38.30673356139363,1.1853,24.64799999999999,86.134,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.606881964512918,6.103966387748303,1,4.736862953800049,0.0,0.0,0.0,0.0,25.869346833290944,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,0.0,19.765380445542643,0.0,0.0,0.0,0.0,9.23,5.152777777777778,0.0,0.0,0.0,0.0,0.0,0.0,3.0752314814814814,3.105324074074074,0.0
E-396,-0.82,3.5355339059327378,2.717649367222366,2.717649367222366,2.5,1.4714045207910322,1.4714045207910322,0.7931484699236139,0.7931484699236139,0.42538079163846576,0.42538079163846576,0.22680460581325737,0.22680460581325737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.526325991278114,12.13273413692322,4.417150937053347,0.0,0.0,-0.7200000000000001,5,2.5136448598130845,0.9307991964363703,0.29336361254258025,30.2257323835738,1.2796,18.707999999999995,68.075,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.417150937053347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0.0,12.526325991278114,1,4.417150937053347,0.0,0.0,0.0,0.0,0.0,0.0,24.659060128201332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.07621106525468,0.0,0.0,0.0,13.14,4.583333333333333,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.25,0.0,0.0
E-397,-4.6,8.673362107437432,7.027050443980871,7.027050443980871,6.449489742783178,4.3129488288431155,4.3129488288431155,3.094380907614021,3.094380907614021,2.284206705392188,2.284206705392188,1.6747664356189276,1.6747664356189276,0.0,0.0,0.0,0.0,0.0,11.166040283284485,10.772448428929591,0.0,36.39820241076966,12.13273413692322,4.417150937053347,0.0,-1.7599999999999998,13,6.723420195142431,2.361749127986134,0.8718163214535064,75.58906144704422,3.586000000000001,53.72000000000003,168.19499999999996,0,1,0,0,0,2,1,3,1,0,1,0,0,0,0,4.417150937053347,11.166040283284485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,12.13273413692322,10.772448428929591,0.0,3,4.417150937053347,21.938488712214074,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.948087484746225,0.0,21.938488712214074,0.0,13.14,5.6524074074074075,0.0,0.0,2.385370370370371,1.9235185185185188,0.0,16.20537037037037,0.0,0.0,0.0
E-398,0.51,10.646264369941974,6.427812815764517,6.427812815764517,5.776380111846841,3.1710131890688062,3.1710131890688062,2.4777675969335644,2.4777675969335644,1.2854370253754706,1.2854370253754706,0.7140773223522255,0.7140773223522255,36.350609920691255,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426109579362823,0.5,-1.63,13,11.370000000000001,3.853986625290123,3.5181644518634423,72.22546290872793,-1.2484999999999995,37.0912,192.123,4,7,0,0,0,0,0,0,4,4,7,5,0,0,0,20.426109579362823,0.0,5.601050810983688,0.0,0.0,17.90791586385555,9.589074368143644,4.794537184071822,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0,34.809721131578286,17.90791586385555,0.0,0.0,0.0,18.442694056835705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93507625420205,14.383611552215466,0.0,12.841643245852019,0.0,0.0,0.0,0.0,132.13,0.0,0.0,30.484751511715793,33.81098922902494,-2.738425925925926,-5.018888888888887,0.0,-2.2884259259259268,0.0,0.0
